#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.900 2            0.999993        918.226         7847        2596        2984        3672        1866798627    1792845324    5294580       0             178575404221  120184438499  4168095177    1429395358    63515066      41712699      30941601      24508454      20328942      17393737      15208356      13519845      12171004      11058667      10137056      9355799       8688273       8106927       7611820       7154925       6756977       6400299       6085373       5793194       5527730       5285925       5067695       4869907       4678405       4505319       4344277       4194714       4057136       3921818       3802214       3684882       3576008       3475346       3379606       3287892       3198766       3117079       3040005       2965618       2890509       2817926       2744100       2666453       2582639       2486147       2376556       2235723       2072119       1867410       1633342       1370399       1092666       822090        573435        364339        208351        104522        44804         15298         4258          755           72            
0.900 3            1               35.8815         228         72          84          105         4230338111    4201265098    2247103       0             115322145597  99569166695   1169117370    3189729874    561449382     230492624     105663674     49213710      23116649      11137125      5566908       2897027       1569742       884413        516112        309358        191715        119142        76094         49697         34375         27578         27831         36364         55992         91166         147657        231463        354693        521861        737977        1007918       1323814       1681526       2056452       2429843       2775560       3062073       3266144       3375159       3377855       3268165       3071352       2794988       2469554       2119235       1762303       1425673       1118452       848881        626034        443440        303842        199232        123998        73991         41685         22145         10702         4888          2004          705           221           66            8             0             0             
0.800 0            0.999992        1000.78         6707        2096        2430        3062        608488421     521384996     7585312       0             84145299362   48141815247   3064191846    154936816     59468558      40480879      30405677      24322930      20283685      17384250      15197425      13520622      12165610      11062789      10140431      9365567       8689525       8109385       7607719       7153007       6759415       6401227       6081875       5792355       5528403       5288808       5068687       4870234       4675025       4507875       4342816       4195077       4052965       3925661       3801021       3685406       3577190       3478961       3376375       3288735       3202868       3118887       3039058       2969115       2897817       2829929       2761666       2703332       2644562       2589892       2536019       2483074       2434350       2383893       2337956       2294502       2251818       2212878       2172928       2134734       2096015       2059062       2026724       1991133       1948879       1857573       1516771       
0.800 1            1               11.8233         1582        21          42          154         2845094959    2798481388    2527999       0             15011864129   11699224114   130871800     1870701219    400225410     197025575     111847981     67485174      42086812      26949906      17573066      11580604      7706208       5167623       3493001       2382575       1654124       1183126       895188        748064        707903        750426        848076        971805        1086788       1170940       1218842       1235946       1243730       1280828       1380255       1563223       1845361       2227978       2682955       3179861       3668312       4110556       4451762       4654145       4702307       4594006       4336962       3958204       3502816       3014675       2534085       2082859       1695069       1366957       1097694       875071        690929        531905        397965        284868        191238        120068        68664         36292         16951         6840          2324          672           163           23            4             
0.800 2            0.999997        403.269         4929        1260        1508        1962        1682484668    1605424646    7250201       0             63146574102   41487533739   2040186219    1246763324    60578015      40116229      30370383      24345512      20285819      17380152      15206020      13511450      12155796      11058061      10138151      9359784       8685862       8105796       7602641       7159516       6757960       6395812       6083702       5791700       5528466       5288206       5066837       4870480       4678811       4504519       4345159       4195358       4053664       3922927       3802829       3686038       3577183       3477212       3378518       3286778       3205443       3117462       3038615       2968372       2897064       2824802       2761686       2694938       2630967       2558526       2482482       2394364       2278437       2145335       1971056       1764566       1515153       1239682       949148        672052        431171        244160        119115        47610         14314         3139          339           
0.800 3            1               4.49188         104         11          15          24          4175985912    4145931389    283922        0             16585991748   14202219370   18168863      3037131126    656054731     252957960     102611228     43279916      19019980      8742186       4226759       2150647       1149568       640306        368299        217352        130602        79137         48449         29951         18878         12558         9560          10168         14684         26038         47567         85357         150259        251747        403031        617310        907725        1274271       1714494       2209048       2723395       3217459       3626735       3918481       4044299       3989544       3752235       3368164       2879682       2341184       1817429       1334261       928818        611518        380640        223249        122586        62783         30294         13541         5521          2158          759           210           61            11            2             1             0             0             0             
0.700 0            0.999994        733.039         5716        1592        1859        2376        638152523     551052907     7983625       0             49145380205   28121152926   1865057986    186024542     58677530      40345255      30388261      24330794      20274942      17372328      15204305      13514158      12159379      11066339      10133251      9361851       8688963       8110258       7602962       7159165       6759057       6401527       6079478       5796209       5528722       5290914       5066789       4866211       4679670       4505985       4346972       4195522       4051385       3922536       3802140       3683263       3577083       3476616       3378843       3287161       3204043       3116494       3040355       2968678       2898319       2827460       2766017       2704847       2645619       2587063       2532003       2482420       2431293       2384875       2340676       2297207       2251730       2211518       2171241       2134440       2098345       2062529       2026464       1982437       1909784       1730336       1235964       
0.700 1            1               9.71801         2181        13          29          163         2821117662    2771783761    3125220       0             10000765438   7489540877    104246761     1831779098    417678775     201734472     112401963     66799745      41127322      25997286      16727020      10885875      7150686       4725659       3141581       2105844       1424851       986806        713169        558190        499500        520901        607532        735658        875809        998411        1079648       1111691       1104796       1088332       1103113       1184616       1363169       1650117       2043971       2522650       3064864       3605752       4102013       4498826       4752204       4838873       4743382       4479653       4080893       3597041       3068605       2541266       2065577       1653930       1321489       1056117       846316        676911        533768        406552        295252        200868        125749        71828         36642         16364         6157          1916          504           86            8             
0.700 2            0.999998        236.157         3896        779         972         1339        1548327509    1469303379    6084259       0             29007800807   18563782378   759187343     1108634354    62600117      39944013      30126004      24265318      20262007      17380923      15203645      13512675      12165127      11059318      10135890      9358655       8693607       8109141       7599734       7154523       6758840       6404363       6082545       5793851       5530880       5282209       5069040       4868247       4675138       4504740       4341858       4195110       4053655       3924432       3801317       3687437       3576764       3475807       3380505       3286744       3202739       3121440       3041898       2968005       2896326       2829813       2763682       2697393       2638788       2576555       2512223       2437289       2352232       2253294       2131009       1970687       1771713       1534222       1259890       967261        682668        429954        235222        106702        37635         9207          1129          
0.700 3            1               1.89576         135         5           8           16          4309629310    4277858676    14316         0             8699034505    7278300884    412696        3140291476    718144625     253887546     93595088      35681943      14135233      5863066       2560369       1185263       578954        295495        155921        85042         46833         26337         14864         8391          4848          2673          1726          1282          1542          2921          5937          12537         25947         50818         95221         169581        287984        465972        718550        1057683       1477951       1971469       2507008       3027938       3480819       3810129       3951852       3901081       3643600       3222833       2694136       2126442       1581947       1105607       723207        442285        251952        133975        65495         29348         12078         4438          1462          467           104           14            5             0             0             0             0             
0.600 0            0.999995        559.287         5708        1262        1494        1955        682434679     595389471     7635299       0             29164265720   16653464502   1033803855    232271043     57676553      40098295      30350775      24323782      20283909      17379306      15206426      13520153      12167657      11057463      10138104      9354292       8689261       8109360       7604523       7154995       6754217       6397242       6082333       5793735       5532811       5293715       5065892       4863276       4678799       4505093       4343037       4194488       4055237       3921511       3800618       3687936       3580622       3476788       3378555       3286271       3201975       3117903       3044063       2968349       2894939       2831673       2763073       2705389       2646211       2585513       2534093       2481502       2433426       2384637       2341909       2296425       2254873       2212729       2171366       2133951       2096892       2056391       2008686       1941776       1803022       1513236       932604        
0.600 1            1               8.69745         2531        9           22          172         2873670120    2822866695    3016106       0             7233736524    5254742966    71283528      1874986604    432677554     205744658     112812247     66198066      40198159      24962160      15771252      10078165      6483751       4193014       2725804       1781489       1173575       786573        540375        395826        328158        325650        382870        494677        635893        778107        894768        956999        961955        930261        886425        878340        945078        1114877       1402398       1807899       2309733       2877921       3467635       4013955       4474032       4784341       4916538       4849669       4594118       4179363       3657280       3084584       2521166       1999646       1571360       1226219       967490        770638        618412        492087        377188        273878        185590        113761        62499         29824         12245         4042          1068          193           18            
0.600 2            0.999999        162.868         3679        559         731         1069        1478371655    1398490407    3992229       0             15432503652   9647852545    245413666     1032261824    67464102      40661647      29955475      24171891      20211359      17357464      15200455      13520502      12163874      11053633      10133730      9360519       8692291       8116061       7602927       7150853       6763134       6402978       6083141       5796272       5532357       5287374       5068327       4867242       4677631       4506014       4349766       4196148       4056004       3924639       3803183       3684957       3578451       3475379       3378327       3290221       3204281       3117205       3042351       2962619       2893854       2826174       2761567       2698377       2635143       2576422       2510798       2438043       2365781       2276465       2165026       2025545       1858020       1650588       1406579       1130794       844992        574000        342529        173365        69040         19157         2788          
0.600 3            1               1.16596         135         3           5           13          4506043019    4474594488    2907          0             6095247212    5071416901    50694         3332338685    764922998     246065681     81226780      27508325      9634608       3521424       1354849       552948        240196        109152        51916         25379         12526         6299          3359          1706          870           470           248           113           97            170           377           982           2406          5792          12602         27358         55206         105230        190856        326869        534708        824995        1207240       1674595       2203040       2736901       3218795       3580257       3751529       3708733       3453502       3019017       2474985       1899766       1359640       906262        559700        319010        168045        80319         35001         13762         4791          1422          410           101           15            1             0             0             0             
