#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.400 2            0.999998        264.759         8497        948         1323        2076        1591037538    1513390969    63527385      0             10056175954   7241875238    2135002225    1121935469    89538688      45314590      29925780      23810721      19891173      17190094      15106077      13474052      12150689      11040605      10127740      9348607       8687026       8108984       7599383       7156530       6756023       6399178       6080296       5793327       5529257       5287220       5066637       4872293       4674131       4504751       4350076       4195073       4053262       3925379       3800420       3683942       3578682       3473994       3379932       3288455       3196841       3113487       3036875       2959878       2886290       2812724       2744026       2665609       2591560       2511439       2422400       2324808       2212904       2086091       1936680       1765732       1574046       1361772       1139037       903533        677648        468647        292739        157759        70185         22387         3905          
0.400 3            1               2.87034         1223        7           12          29          4964356038    4938953371    23248119      0             4628589492    4228213649    298105774     3819694153    838422949     207960481     51493656      12981067      3353656       894642        250591        73733         23448         7939          2673          1007          386           150           55            28            8             4             0             3             1             0             0             1             6             10            37            88            284           848           2239          5705          13115         29320         60678         118766        219228        378710        619214        949239        1363890       1834384       2313941       2726019       3000769       3084386       2967600       2651367       2210102       1707678       1216516       795165        473385        253814        121604        51145         18711         5719          1372          304           44            5             0             
0.300 0            0.999994        716.782         11768       1846        2324        3318        989057219     903768137     59971409      0             10168701967   6587947193    2233702891    534151420     68000665      40641969      29857923      24087359      20173095      17343451      15180501      13506241      12161106      11065754      10144347      9356822       8686031       8107334       7601731       7155785       6759846       6399362       6085386       5793575       5528371       5291677       5070175       4864756       4682738       4502636       4345314       4195215       4055200       3924639       3801031       3690323       3575399       3476460       3380247       3286397       3201814       3118473       3043126       2969482       2897996       2829376       2763252       2702285       2641494       2587555       2533386       2480455       2431835       2380260       2331158       2279308       2222037       2154991       2077384       1974142       1836501       1654706       1421316       1132721       803494        472783        185608        
0.300 1            1               18.7766         6072        27          79          370         3550052158    3507712282    38957056      0             3481302320    3085712584    320505245     2538771322    475884650     219079662     115978020     66016112      37778498      20031183      11209598      6298049       3536722       1986771       1113726       625898        353020        198552        113733        66657         41570         28035         22745         26859         46222         85922         148111        222237        294231        338981        344284        313937        266558        224762        212074        244997        334434        490661        720402        1032845       1428368       1897816       2419112       2957309       3456774       3858165       4119928       4193656       4072734       3754383       3288793       2728017       2152029       1606933       1146078       794466        544330        379841        271540        196204        137261        86730         48107         22005         7507          1801          231           
0.300 2            0.999998        273.087         10230       994         1432        2332        1751963366    1677084117    62360298      0             6017046448    4516229523    1137921459    1272003342    103923441     48157992      29070822      23139325      19264598      16822009      14861198      13330593      12057760      10994588      10103088      9333622       8676912       8103667       7599781       7151477       6758621       6399395       6078557       5794647       5528082       5287715       5067602       4865908       4678114       4505599       4346151       4194288       4055698       3920227       3801184       3683760       3574357       3467830       3373877       3284961       3186757       3098486       3012161       2932278       2848728       2760982       2670020       2580022       2478820       2375276       2261505       2130409       1989900       1837208       1667614       1488571       1298618       1101108       904416        712282        531265        372358        238380        134737        63754         22316         4607          
0.300 3            1               2.56761         1383        5           12          31          5293298209    5272523211    19127920      0             3081725426    2863332130    157199342     4190862462    865236711     170995317     33940112      6827222       1394366       290600        62646         13917         3294          870           200           52            14            5             2             0             1             0             0             0             0             0             0             0             0             0             0             0             2             13            38            135           357           1054          2953          7515          18004         40174         84515         164307        297587        500556        781004        1146488       1564315       1997390       2380960       2648129       2725000       2586224       2238158       1754560       1228649       766169        418186        198411        81321         28147         7929          1836          302           29            1             
0.200 0            0.999994        800.346         14692       2156        2776        4090        1252787597    1170546494    58255719      0             5441683707    3681776734    1063055084    789159399     81243879      42760129      29308784      23539738      19812775      17147434      15090714      13454501      12138566      11049720      10131012      9357790       8683607       8113127       7601467       7152012       6761049       6400236       6079007       5792693       5531706       5288442       5066263       4864392       4679041       4503802       4342744       4194712       4055507       3924841       3801280       3682751       3579378       3477629       3379049       3290042       3202179       3120125       3041693       2966590       2896328       2826489       2760315       2696287       2632776       2574221       2508359       2443728       2376933       2303157       2214706       2117660       2003329       1864883       1705984       1520280       1314876       1089376       851460        618569        400203        216909        80964         
0.200 1            1               19.9172         9254        21          72          429         4061963814    4028610805    30467331      0             2067495256    1877359272    143259816     3060641543    498268727     221693977     112576529     62429617      34957238      15591090      8035647       4152197       2135616       1089772       550878        281910        144638        73602         37912         20268         11620         7747          5562          4750          6562          15003         34469         69708         118114        169487        203398        207372        182257        142720        107999        92241         101156        137134        203523        304158        449428        647641        906049        1225623       1596666       2005722       2420656       2807254       3110029       3299575       3339470       3209907       2921617       2512574       2032044       1548079       1104018       748283        486113        312418        201394        129695        78158         41663         17509         5272          816           
0.200 2            0.999998        302.172         12404       1117        1675        2858        2071602741    2001815905    58129733      0             3213451657    2551570213    481593409     1587619960    121203087     50331056      26441713      21516147      17584341      15851919      14059342      12836754      11672699      10760055      9922541       9222298       8593866       8044864       7560180       7127255       6736439       6390438       6066532       5788885       5523039       5282113       5061901       4858596       4672861       4500120       4338989       4180665       4041781       3907475       3781216       3661057       3540952       3426582       3319646       3214560       3107497       3003946       2897447       2790673       2674483       2560340       2440603       2316346       2184552       2042621       1898091       1746600       1592344       1431307       1268227       1106427       944628        789258        642086        503154        379136        270333        179367        108426        55496         22222         5207          
0.200 3            1               2.84724         2348        2           9           37          5708402620    5693878655    12868421      0             1894857668    1754614690    85430347      4631679300    909687109     128083370     19173374      2855829       430162        65016         9968          1524          255           36            8             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             8             19            100           286           900           2720          7401          18399         42015         87970         169473        308285        517790        812631        1184490       1585146       1935835       2129763       2095884       1829665       1425068       995604        628235        354341        177637        74561         25274         6123          970           75            
0.100 0            0.999992        1030.63         28749       2984        3982        6162        1812301733    1738511694    51185361      0             2027561787    1495295202    283550021     1326161392    116011327     49848291      27800900      21587636      18140223      15988632      14307404      12927984      11788985      10813498      9970289       9252189       8615210       8057791       7566709       7131390       6741528       6393168       6074419       5788717       5525902       5287182       5070455       4867732       4679200       4506397       4343771       4194417       4051450       3918525       3795709       3682009       3569331       3461535       3359364       3262874       3161847       3067679       2975291       2880028       2785812       2688856       2585953       2481087       2372980       2251882       2125435       1993441       1853475       1705700       1551454       1392800       1230870       1067174       907124        751804        605291        468844        346214        240557        152156        82293         32151         
0.100 1            1               25.6629         19035       8           51          596         4831097820    4811021603    17536221      0             929782750     859512065     39578362      3830234138    547006392     224840739     103827636     53791709      31250465      9034287       4140900       1905304       854809        383831        158679        69860         30820         13631         5896          2576          1307          896           969           800           503           619           1747          5726          15505         33857         59801         83284         92173         80957         60190         41003         31836         32346         40482         54508         76654         109440        158040        225779        318264        436090        583318        762270        972941        1224458       1501520       1781017       2017433       2155189       2154435       2014468       1759223       1436423       1104501       801826        550232        352889        211048        117127        56783         21571         4700          
