#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          
0.950 0            0.999988        22.2182         204         46          56          78          5142075       5142075       0             0             52561305      52561305      0             1874892       948343        634420        475235        379771        316134        271317        241963        
0.950 1            0.999986        26.445          314         60          79          115         7241474       7241474       0             0             104288353     104288353     0             4358112       918471        593940        464528        377718        284429        177638        66638         
0.950 2            0.999986        25.806          256         62          77          107         7092247       7092247       0             0             83862978      83862978      0             4063190       1020995       657677        475912        352270        267185        178231        76787         
0.950 3            0.999967        61.5717         421         151         192         245         9962397       9962397       0             0             411648219     411648219     0             7701347       1133885       380426        225517        176705        160466        123944        60107         
