#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         
0.950 0            0.999986        419.753         2622        804         933         1180        124035759     111381067     6280085       0             12443194821   9187198010    1506900799    31155589      15084819      10132683      7602096       6080243       5071785       4344490       3804774       3378856       3042077       2765336       2534516       2337900       2174418       2029904       1900596       1788778       1691447       1602368       1518997       1448419       1381881       1322660       1266158       1215311       1169946       1127946       1086236       1048261       1011627       976370        939272        
0.950 1            0.999998        48.7903         1744        107         190         407         398005019     391504459     2949135       0             8349842410    7396971423    399670894     269690333     47361217      24303497      14277129      8801296       5575828       3661274       2489317       1785977       1384963       1181725       1125656       1174270       1293942       1456002       1606033       1710011       1730120       1655926       1489249       1257212       997846        743210        518244        337072        202500        110561        53778         21963         7035          1605          228           
0.950 2            0.999987        383.954         2823        975         1118        1383        295452274     285351935     3062646       0             20389091183   16335555245   1133484627    205694023     17250258      10803731      7876531       6182064       5109411       4359456       3808406       3381046       3044135       2765159       2533328       2338028       2172687       2027836       1900239       1783274       1681207       1584147       1493313       1400566       1301128       1183766       1049881       887982        709267        515656        331987        179799        77441         23011         3511          
0.950 3            0.999996        140.621         638         279         313         367         561456930     556006360     1023789       0             60951375486   53729556382   1323320392    439081777     66125658      23704231      10831527      5312656       2575377       1251015       637236        359961        249777        230556        268124        346932        453129        574476        697568        805946        890112        944053        962721        951127        899598        822210        719871        593955        456884        323723        205897        112088        49785         16106         2854          
