#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  overtices-woE avertices-woE wrong-v-woE   ts-ao-woE     ts-all-woE    ts-nonouro-E  ts-all-E      bsit-mp-E     noncyc-woE    noncyc-W      CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CS-65         CS-66         CS-67         CS-68         CS-69         CS-70         CS-71         CS-72         CS-73         CS-74         CS-75         CS-76         CS-77         CS-78         CS-79         CS-80         CS-81         CS-82         CS-83         CS-84         CS-85         CS-86         CS-87         CS-88         CS-89         CS-90         CS-91         CS-92         CS-93         CS-94         CS-95         CS-96         CS-97         CS-98         CS-99         CS-100        CS-101        CS-102        CS-103        CS-104        CS-105        CS-106        CS-107        CS-108        CS-109        CS-110        CS-111        CS-112        CS-113        CS-114        CS-115        CS-116        CS-117        CS-118        CS-119        CS-120        CS-121        CS-122        CS-123        CS-124        CS-125        CS-126        CS-127        CS-128        CSE-1         CSE-2         CSE-3         CSE-4         CSE-5         CSE-6         CSE-7         CSE-8         CSE-9         CSE-10        CSE-11        CSE-12        CSE-13        CSE-14        CSE-15        CSE-16        CSE-17        CSE-18        CSE-19        CSE-20        CSE-21        CSE-22        CSE-23        CSE-24        CSE-25        CSE-26        CSE-27        CSE-28        CSE-29        CSE-30        CSE-31        CSE-32        CSE-33        CSE-34        CSE-35        CSE-36        CSE-37        CSE-38        CSE-39        CSE-40        CSE-41        CSE-42        CSE-43        CSE-44        CSE-45        CSE-46        CSE-47        CSE-48        CSE-49        CSE-50        CSE-51        CSE-52        CSE-53        CSE-54        CSE-55        CSE-56        CSE-57        CSE-58        CSE-59        CSE-60        CSE-61        CSE-62        CSE-63        CSE-64        CSE-65        CSE-66        CSE-67        CSE-68        CSE-69        CSE-70        CSE-71        CSE-72        CSE-73        CSE-74        CSE-75        CSE-76        CSE-77        CSE-78        CSE-79        CSE-80        CSE-81        CSE-82        CSE-83        CSE-84        CSE-85        CSE-86        CSE-87        CSE-88        CSE-89        CSE-90        CSE-91        CSE-92        CSE-93        CSE-94        CSE-95        CSE-96        CSE-97        CSE-98        CSE-99        CSE-100       CSE-101       CSE-102       CSE-103       CSE-104       CSE-105       CSE-106       CSE-107       CSE-108       CSE-109       CSE-110       CSE-111       CSE-112       CSE-113       CSE-114       CSE-115       CSE-116       CSE-117       CSE-118       CSE-119       CSE-120       CSE-121       CSE-122       CSE-123       CSE-124       CSE-125       CSE-126       CSE-127       CSE-128       
0.950 0            0.999976        11750.5         52779       20830       24014       29694       0             0             0             0             0             0             0             0             0             0             0             0             4.23801e+08   4.9152e+08    1.67119e+09   0             5.73127e+08   0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             530766459     244556610     163815649     122890987     98309568      81920054      70213363      61438754      54613373      49147226      44676707      40963380      37800761      35109174      32766629      30714769      28909465      27301414      25867725      24566925      23414458      22330846      21374324      20479600      19656500      18903661      18200670      17555533      16952623      16390350      15854534      15363801      14899280      14447702      14044207      13648826      13281943      12930751      12607540      12284460      11988259      11704795      11430304      11166351      10915552      10681039      10458476      10242427      10037615      9836394       9640243       9450411       9278487       9101660       8936789       8778134       8622433       8475465       8328980       8193362       8055071       7927123       7798117       7676241       7562930       7446829       7339004       7226863       7125174       7026698       6919955       6825546       6731641       6644415       6554563       6466225       6383302       6300467       6224901       6145174       6072252       5993423       5914975       5853038       5779577       5720155       5647365       5586418       5523147       5460203       5398418       5344469       5285573       5226296       5174253       5115782       5067742       5014802       4962972       4914933       4867362       4816260       4770800       4725443       4678826       4637457       4599146       4551159       4511937       4470075       4428160       4391175       4348950       4314447       4272051       4235193       4201653       4164543       4130025       4098956       4067851       4029020       3994700       3964247       3932823       3895092       3838154       3591459       
0.950 1            1               50.0643         1798        109         191         406         0             0             0             0             0             0             0             0             0             0             0             0             1.90148e+08   4.9152e+08    7.19339e+08   0             1.93117e+08   0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             17415800384   3002642949    1550899593    915471222     567428221     360865970     235300899     155544908     103789163     69771579      47140369      31951044      21745151      14831966      10143738      6953856       4779677       3294585       2278052       1581802       1101277       768632        542913        387342        280000        206099        156446        124912        108382        103804        111989        133028        170819        226143        301319        391967        499879        617648        738515        856881        960923        1046352       1105221       1133324       1135755       1112489       1070750       1028361       992564        978639        1005481       1082043       1224479       1449142       1769562       2192436       2728555       3380323       4150245       5029766       6001011       7053694       8146116       9244562       10317663      11318347      12202640      12914585      13430373      13732896      13788766      13602767      13183216      12564688      11757523      10819990      9790648       8700826       7614928       6556356       5567600       4666460       3864340       3166486       2581514       2094714       1700360       1385671       1136852       941301        783196        654604        550712        462417        386272        317836        257668        204700        160284        121223        89745         64823         44727         30697         19838         12572         7587          4398          2517          1306          690           314           167           57            27            9             3             0             2             0             0             0             0             0             0             0             0             0             
0.950 2            0.999981        9145.63         55883       23486       25854       30046       0             0             0             0             0             0             0             0             0             0             0             0             4.02521e+08   4.9152e+08    1.47312e+09   0             4.97676e+08   0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             11801921175   292262662     179066284     129003112     100696120     82864623      70604058      61607929      54686062      49176777      44690363      40967274      37814520      35116311      32774649      30714228      28911435      27312949      25866265      24578062      23406212      22347920      21363235      20475708      19662836      18905449      18196912      17550219      16945103      16387455      15851107      15357925      14899240      14453881      14047343      13651712      13282251      12938527      12605268      12286594      11991158      11706208      11436521      11176357      10929871      10684025      10459198      10244094      10033571      9828150       9642170       9454009       9276492       9102376       8934938       8776458       8628332       8474146       8330962       8187166       8056383       7924569       7799205       7677668       7558405       7446567       7330335       7227385       7119355       7018514       6924666       6832318       6736389       6639999       6556239       6469158       6383072       6303514       6225064       6147751       6069324       5995479       5921547       5848101       5775203       5716884       5639815       5580274       5512149       5435979       5363196       5290139       5206842       5111720       5004393       4877156       4729711       4558685       4357714       4119249       3849420       3536655       3203798       2841853       2462963       2081774       1711544       1364341       1050335       778708        553623        375732        243423        148814        86695         46645         23241         10884         4669          1837          628           201           54            9             1             1             0             0             
0.950 3            1               163.883         720         300         333         388         0             0             0             0             0             0             0             0             0             0             0             0             1.47545e+08   4.9152e+08    5.12428e+08   0             1.47547e+08   0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             27468534302   4203107944    1564321098    733344929     375280427     191335857     97041727      50051045      26731848      14860062      8568194       5108906       3125157       1960640       1252172       812465        531658        352450        234814        156216        104951        70865         47593         32135         21633         14513         9800          6677          4555          3170          2082          1506          1077          881           1003          1198          1934          3036          4982          8260          13106         20507         31042         46683         68845         98687         138635        190861        260595        346280        452719        582852        738115        918103        1126412       1359077       1617442       1897417       2195327       2506352       2821311       3141449       3449614       3747629       4023049       4273826       4494991       4682870       4843826       4965457       5064393       5125690       5176062       5204347       5222172       5230118       5230759       5231905       5228336       5219184       5201863       5178250       5143157       5086888       5015961       4915760       4783966       4629001       4447168       4233754       3990029       3726733       3445807       3148755       2847273       2539594       2236357       1943297       1663656       1400802       1163194       949156        759780        594504        457580        344219        252522        180589        124957        84184         54888         34282         20646         11876         6437          3366          1642          692           321           119           52            15            4             1             0             0             0             0             
