#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         
0.800 0            0.999995        37.9483         558         93          119         173         26205008      24930255      89716         0             281997441     247358175     1911366       8203324       3730976       2532044       1901713       1521491       1268033       1086016       950473        845573        760454        690307        633102        584446        541935        504811        450310        
0.800 1            0.999999        9.01446         484         22          39          88          49355864      48372121      53088         0             226506290     205916995     802807        30420292      6637417       3242021       1882813       1246656       966178        847533        805887        784877        736006        640604        502380        343139        195875        84062         20124         
0.800 2            0.999997        20.3214         488         62          85          135         42261141      41141921      64411         0             258819212     231719938     1210780       25379030      3809640       2509714       1909363       1527079       1270294       1085944       945848        838173        746340        659681        569182        459539        323454        174578        53282         
0.800 3            1               3.93084         84          10          14          22          69455928      68760771      28998         0             236493356     220786243     509725        49945717      10570322      3785400       1420878       583182        320862        294623        367600        461188        508847        473558        362497        221599        102209        32101         5345          
