#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          
0.800 0            0.999994        10.0723         170         25          34          52          5190404       5190404       0             0             24424531      24424531      0             1936479       940840        632836        477107        379911        316530        271078        235623        
0.800 1            0.999997        6.54985         198         17          26          46          7005600       7005600       0             0             26977253      26977253      0             4045667       975382        588536        452867        375571        296109        193040        78428         
0.800 2            0.999996        7.11657         157         20          29          47          6874386       6874386       0             0             25052264      25052264      0             3860440       970289        638585        473930        364800        281898        195201        89243         
0.800 3            0.999998        3.16512         89          9           14          23          9906782       9906782       0             0             25047454      25047454      0             7314470       1436396       469363        234001        185748        149352        88575         28877         
