#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.950 0            0.999984        2015.44         10773       3796        4422        5538        582292843     495193064     5449355       0             228664803254  130182541147  5951692523    127404472     60346768      40534362      30421410      24324130      20274266      17375063      15214747      13516582      12167844      11054917      10138874      9357251       8693100       8110091       7598956       7156022       6756142       6405875       6079733       5799048       5532269       5291937       5067027       4866269       4677325       4507260       4344101       4190193       4058953       3927079       3803636       3688033       3577173       3472694       3379074       3288531       3200611       3120769       3038480       2967718       2895393       2827491       2762984       2703433       2645684       2586423       2535609       2483642       2430687       2385229       2338554       2293290       2252956       2214662       2170832       2135041       2096546       2064400       2026824       1994182       1962019       1917889       1840288       
0.950 1            1               49.1442         1578        108         189         400         3107619842    3070211249    1750808       0             68459061411   57522146622   485379227     2154220371    374322664     192991055     113812549     70439334      44691842      29059397      19145556      12736729      8522842       5736403       3887698       2649912       1831955       1298535       964530        773047        676617        647311        657468        689397        739322        807552        904343        1048272       1257321       1543255       1909639       2351338       2845279       3358369       3846390       4272260       4583921       4757054       4769446       4622081       4321748       3914250       3427198       2909003       2391329       1911644       1489892       1130369       838824        613062        438821        307921        210707        138991        88820         54473         31082         16657         8196          3589          1493          521           155           34            9             0             0             
0.950 2            0.999984        1926.27         11770       4878        5426        6394        1975069764    1903205633    2684909       0             410800434696  279544312260  4652237594    1530734852    69368249      43843328      31750456      24831312      20459779      17452785      15230715      13527372      12169287      11057343      10139955      9361631       8691233       8111866       7600628       7156398       6765626       6403003       6083715       5788728       5533527       5294064       5067987       4862386       4677780       4502940       4346478       4194670       4056271       3923181       3799678       3685238       3580120       3473949       3374960       3286019       3198703       3115813       3035632       2955105       2876674       2800918       2715830       2622957       2518629       2397032       2250954       2078110       1870838       1637642       1379015       1111378       846729        605810        399382        239823        129683        60752         24577         7879          2018          340           32            
0.950 3            0.999999        164.895         689         307         339         394         4356776731    4326054976    889008        0             572405814177  481541263556  2616880917    3398819423    532796158     195409272     90442104      45970689      23244852      11614111      5871678       3065335       1659164       934722        542444        323801        199091        124791        80440         55767         42397         38827         45719         62065         91783         137138        202817        289639        401181        538178        703038        887821        1088618       1301139       1516008       1721077       1915868       2087443       2232701       2344316       2421300       2467561       2469958       2445276       2379888       2281875       2152686       1994395       1810031       1605699       1391093       1171687       957256        752038        570189        412382        282894        183168        110828        61874         31183         14080         5514          1750          430           75            6             
