#Load Traffic-Mode Burst-Size Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  overtices-woE avertices-woE wrong-nonvertices-woEts-ao-woE     ts-all-woE    ts-nonouro-E  ts-all-E      bsit-mp-E     nonouro-cyc-woEnonouro-cyc-W CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CSE-1         CSE-2         CSE-3         CSE-4         CSE-5         CSE-6         CSE-7         CSE-8         CSE-9         CSE-10        CSE-11        CSE-12        CSE-13        CSE-14        CSE-15        CSE-16        CSE-17        CSE-18        CSE-19        CSE-20        CSE-21        CSE-22        CSE-23        CSE-24        CSE-25        CSE-26        CSE-27        CSE-28        CSE-29        CSE-30        CSE-31        CSE-32        CSE-33        CSE-34        CSE-35        CSE-36        CSE-37        CSE-38        CSE-39        CSE-40        CSE-41        CSE-42        CSE-43        CSE-44        CSE-45        CSE-46        CSE-47        CSE-48        CSE-49        CSE-50        CSE-51        CSE-52        CSE-53        CSE-54        CSE-55        CSE-56        CSE-57        CSE-58        CSE-59        CSE-60        CSE-61        CSE-62        CSE-63        CSE-64        
0.600 2            4          0.999996        358.454         15682       1301        2008        3514        2.3403e+09    2.31005e+09   1.50727e+07   0             2.32281e+10   2.06036e+10   1.192e+09     0             0             0             0             0             0             0             0             0             0             2058792919    58634336      29210994      19095099      15234164      12845431      11202784      9921565       8899360       8056673       7360219       6771114       6262924       5823931       5438927       5103021       4803206       4530348       4288787       4072607       3869018       3687391       3518820       3359362       3205788       3062792       2922794       2791179       2652699       2522760       2393453       2254180       2119687       1980738       1835161       1691500       1543400       1393966       1246417       1100839       957624        820854        693162        571681        462044        366958        281880        211351        152713        105975        71316         45225         27503         15758         8521          4112          1815          740           263           86            30            5             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            4          1               6.15084         580         17          28          62          4.07763e+09   4.06808e+09   8.70716e+06   0             1.02166e+10   9.88344e+09   2.73903e+08   0             0             0             0             0             0             0             0             0             0             3563217262    410103406     70519424      14463640      3385877       891753        263133        85319         29703         11089         4278          1771          699           302           139           52            41            32            85            265           723           2155          5192          12071         25842         50968         90996         149252        228308        326240        436125        550657        666507        776999        880564        965575        1030487       1064068       1053195       1012936       959529        902960        834330        738885        610841        466495        323162        205324        123574        73251         42705         23913         12595         6102          2549          917           265           90            16            3             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 0            8          0.999984        1343.67         30436       3868        5158        7934        2.08102e+09   2.04552e+09   8.69858e+06   0             5.36493e+10   4.5669e+10    1.62422e+09   0             0             0             0             0             0             0             0             0             0             1817771213    38562884      23791837      18397074      15289366      13062145      11355543      10034266      8979907       8104949       7388580       6783955       6273651       5826512       5446370       5107970       4808989       4540996       4305939       4083537       3883627       3704114       3543488       3386735       3247820       3112353       2984704       2863584       2749148       2631744       2525336       2416062       2306220       2197098       2087214       1973872       1859633       1738019       1614892       1489844       1364309       1234838       1106089       977748        850674        726754        609849        500043        399475        310496        233690        169992        118172        78418         48627         28602         15476         7593          3422          1333          411           105           15            1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 1            8          1               29.8682         10094       55          119         518         3.71693e+09   3.70597e+09   8.07984e+06   0             1.63232e+10   1.55756e+10   5.02305e+08   0             0             0             0             0             0             0             0             0             0             3227456068    288297282     102189288     43743301      18996182      8024694       3455675       1564556       723196        339904        162487        78534         38924         22039         18060         23908         39787         61181         85725         104550        114683        120646        125449        138301        173706        243169        354820        513926        714400        944898        1178853       1396562       1582345       1716948       1790062       1782509       1698162       1544448       1325924       1080998       849483        651887        483698        347494        239266        155950        97316         57056         33829         20392         12597         7802          4499          2491          1245          517           187           49            22            4             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 2            8          0.999994        512.314         24540       1859        3008        5506        2.6683e+09    2.64312e+09   8.85108e+06   0             3.3073e+10    3.01835e+10   8.78643e+08   0             0             0             0             0             0             0             0             0             0             2399047580    60130154      28653595      18175175      14387798      12149846      10660338      9517292       8594796       7825064       7181869       6621602       6136603       5717593       5345395       5021925       4722227       4456181       4229155       3993936       3784983       3588359       3411352       3234743       3069912       2905281       2743695       2579205       2419402       2250594       2086171       1920128       1752381       1586551       1424163       1259888       1103382       949375        805321        671403        548661        439678        344369        263124        194118        139829        97062         64507         41523         25725         15203         8313          4283          2240          933           386           131           41            9             5             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            8          1               9.61789         843         26          45          101         4.32119e+09   4.31435e+09   5.93121e+06   0             1.4547e+10    1.41535e+10   3.08494e+08   0             0             0             0             0             0             0             0             0             0             3866325291    381147269     51264752      9079251       1900837       454955        121793        35789         11365         3779          1410          549           208           71            40            13            9             33            102           342           907           2377          6030          13348         28870         56167         96861         151225        221485        299814        379929        459877        537407        612438        683528        746753        798157        817711        778069        696567        637727        604671        567854        503812        411005        301034        190202        104629        57271         32965         19315         10940         5539          2531          986           307           92            29            7             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 0            16         0.999974        2088.12         55177       6238        8486        13382       2.35631e+09   2.32515e+09   4.58353e+06   0             8.48112e+10   7.44867e+10   1.15744e+09   0             0             0             0             0             0             0             0             0             0             2105474034    38778421      22240980      17120722      14359296      12405501      10893476      9695954       8707361       7901971       7225357       6658480       6165205       5730811       5361592       5034258       4740123       4483536       4285203       4037712       3835914       3655827       3506307       3330098       3203141       3059091       2923856       2777270       2661715       2525016       2398271       2270492       2139510       2012606       1888784       1743191       1614393       1474908       1330669       1185265       1047272       910373        779084        653213        534656        429650        334065        251946        184620        130477        88639         57643         35115         20328         10844         5490          2554          1036          361           114           21            7             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 1            16         0.999999        52.6047         17725       97          210         913         3.95865e+09   3.9499e+09    5.56335e+06   0             2.71894e+10   2.60734e+10   6.38312e+08   0             0             0             0             0             0             0             0             0             0             3514979344    270108404     91405591      37976164      15828723      6296490       2568753       1120327       502289        228356        105826        48943         24513         13635         12113         17893         30138         47082         66580         76949         80927         81642         86891         95953         132088        196189        296386        424599        597586        778288        959952        1130631       1273877       1388170       1467858       1450172       1408189       1281957       1072041       814314        633510        492441        369404        263431        176085        109218        61516         30438         16094         9217          5367          3016          1694          855           341           102           22            4             2             0             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 2            16         0.999989        844.393         46462       3052        5106        9622        2.91867e+09   2.89657e+09   5.10222e+06   0             5.38268e+10   4.98281e+10   7.44551e+08   0             0             0             0             0             0             0             0             0             0             2664622866    59605428      27270528      16907964      13301493      11251374      9913752       8909136       8094438       7418113       6831384       6329143       5880646       5498063       5150009       4841210       4558147       4309120       4137197       3851002       3636828       3437467       3292061       3072490       2926943       2753519       2567997       2359190       2192118       1991478       1806934       1620928       1441893       1271721       1114151       945766        805411        664891        539142        423305        328685        248093        181685        129140        89144         58467         37338         22435         12961         7157          3734          1893          824           359           124           59            13            5             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            16         1               17.0674         1481        46          81          183         4.48812e+09   4.48295e+09   4.13685e+06   0             2.36508e+10   2.30873e+10   4.02832e+08   0             0             0             0             0             0             0             0             0             0             4080504643    353903725     37904717      6050573       1177119       262288        65116         17986         5126          1690          555           193           69            29            16            2             8             30            138           278           802           2040          5142          11475         26218         52436         88573         130027        187703        243283        300231        358762        415778        477314        543777        585495        646258        671570        606709        481384        433101        427282        412976        370436        299986        211560        121276        51411         25055         14595         8958          5018          2679          1135          431           88            14            2             2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 0            32         0.999957        3641.59         94546       11102       15278       24462       2.5489e+09    2.52019e+09   2.66682e+06   0             1.48826e+11   1.32766e+11   1.05046e+09   0             0             0             0             0             0             0             0             0             0             2310365617    38484024      20673717      15746724      13310245      11604211      10262475      9196061       8307918       7567162       6948850       6418913       5963328       5562960       5208813       4904636       4625592       4381431       4264274       3948268       3752007       3577637       3484668       3255638       3160987       3026799       2882766       2695230       2594817       2420512       2286074       2145616       2006029       1867085       1738141       1573592       1437891       1285865       1135471       979253        844521        709117        581635        467319        364481        277665        205456        143787        99728         65677         41044         24329         13609         6941          3413          1600          604           239           76            11            10            0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 1            32         0.999999        99.2563         33246       183         398         1722        4.11544e+09   4.10797e+09   4.03119e+06   0             4.92118e+10   4.73292e+10   9.0236e+08    0             0             0             0             0             0             0             0             0             0             3705504615    254299669     83653289      34285167      13985991      5387000       2120395       907405        398529        178777        80672         36629         17532         9725          8819          13542         23460         37307         55818         59131         60949         59156         67164         69446         105067        161611        244220        337719        494772        630889        785581        935373        1064118       1165393       1273771       1212076       1236897       1148878       933402        623043        508119        407062        311860        222011        145623        87609         45832         17175         9056          5041          2857          1522          780           327           144           30            4             1             2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 2            32         0.999981        1531.47         87121       5514        9398        17982       3.09482e+09   3.07433e+09   3.29094e+06   0             9.62063e+10   8.9637e+10    7.99899e+08   0             0             0             0             0             0             0             0             0             0             2855580176    58124872      25585028      15584918      12204870      10339867      9154161       8254317       7533566       6941695       6423500       5970059       5570886       5226106       4898027       4617188       4357208       4124456       4079373       3697333       3477185       3290236       3209072       2926991       2837569       2656489       2459143       2192602       2050533       1806367       1613305       1427214       1248436       1077542       937104        767677        642754        518675        404948        300948        228245        165400        115402        78003         50498         31712         18924         10187         5601          3064          1437          672           274           95            44            10            7             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
