#Load Traffic-Mode Burst-Size Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  overtices-woE avertices-woE wrong-nonvertices-woEts-ao-woE     ts-all-woE    ts-nonouro-E  ts-all-E      bsit-mp-E     nonouro-cyc-woEnonouro-cyc-W CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CSE-1         CSE-2         CSE-3         CSE-4         CSE-5         CSE-6         CSE-7         CSE-8         CSE-9         CSE-10        CSE-11        CSE-12        CSE-13        CSE-14        CSE-15        CSE-16        CSE-17        CSE-18        CSE-19        CSE-20        CSE-21        CSE-22        CSE-23        CSE-24        CSE-25        CSE-26        CSE-27        CSE-28        CSE-29        CSE-30        CSE-31        CSE-32        CSE-33        CSE-34        CSE-35        CSE-36        CSE-37        CSE-38        CSE-39        CSE-40        CSE-41        CSE-42        CSE-43        CSE-44        CSE-45        CSE-46        CSE-47        CSE-48        CSE-49        CSE-50        CSE-51        CSE-52        CSE-53        CSE-54        CSE-55        CSE-56        CSE-57        CSE-58        CSE-59        CSE-60        CSE-61        CSE-62        CSE-63        CSE-64        
0.600 2            4          0.999996        342.987         15424       1248        1919        3346        2.48731e+09   2.4597e+09    1.97821e+06   0             2.15813e+10   1.92812e+10   1.56434e+08   0             0             0             0             0             0             0             0             0             0             2207334228    60454363      29999276      19189132      15205530      12767720      11129884      9871670       8868911       8036344       7352269       6756690       6255040       5817757       5428656       5100264       4792861       4528775       4283608       4061736       3862308       3671313       3496014       3333784       3178534       3023360       2874509       2729812       2584773       2439699       2291020       2137304       1982818       1823151       1662227       1501518       1336028       1172500       1015761       865642        723549        592102        475274        372407        284805        211133        152748        105265        70523         45538         27503         15881         8480          4276          2082          845           364           111           35            8             2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            4          1               4.66558         525         12          22          52          4.29351e+09   4.28952e+09   183139        0             8.47599e+09   8.27174e+09   7.43561e+06   0             0             0             0             0             0             0             0             0             0             3735698466    455795477     74897299      14627920      3236361       798319        217137        63915         19533         6297          2084          710           220           86            28            14            9             17            92            256           729           1908          4729          10853         22606         43725         79497         134559        211872        312947        434276        560780        679152        771014        818965        817964        763781        669791        549890        426383        309808        211579        135705        81231         45862         24077         11847         5411          2346          881           320           101           34            6             6             3             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 0            8          0.999983        1408            29617       4006        5298        8074        2.1962e+09    2.16275e+09   1.78728e+06   0             5.4739e+10    4.7145e+10    3.73905e+08   0             0             0             0             0             0             0             0             0             0             1936708945    38302583      23593873      18240984      15173968      12978652      11309227      10005574      8950450       8094567       7383551       6784007       6267589       5823365       5438223       5099742       4799895       4536436       4297285       4078487       3879072       3695525       3525721       3373667       3225270       3091656       2959777       2834234       2712045       2592729       2476492       2358474       2238015       2117182       1994956       1868258       1740993       1610334       1479149       1345342       1211527       1079218       946444        821238        700797        586799        481980        383918        298582        226740        166368        116546        78509         49920         29870         16687         8834          4125          1692          626           199           50            4             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 1            8          1               27.9653         9570        50          111         495         3.87577e+09   3.86895e+09   514858        0             1.51909e+10   1.46229e+10   3.75875e+07   0             0             0             0             0             0             0             0             0             0             3355449729    312781242     109842465     46862305      20123968      8333454       3504299       1555404       707247        325228        151407        72347         35189         19021         15120         20060         32068         48022         61802         69168         69862         65848         64106         72852         102144        163122        263839        414189        615687        852509        1103697       1334297       1502832       1585616       1561527       1439145       1243602       1013377       771351        557198        379971        245702        150237        88196         49239         26993         14473         7202          3542          1700          758           382           145           52            21            2             3             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 2            8          0.999994        517.417         28492       1884        3022        5486        2.76366e+09   2.74011e+09   1.45668e+06   0             3.23682e+10   2.96703e+10   1.55843e+08   0             0             0             0             0             0             0             0             0             0             2495726166    61161321      29226162      18303145      14405993      12106132      10620409      9479461       8569148       7804867       7163524       6611019       6130761       5713689       5342672       5009574       4714511       4440830       4194817       3967060       3751372       3555749       3361958       3176375       2998666       2826078       2654321       2483642       2311498       2139268       1968286       1791844       1618706       1444308       1274292       1108174       950561        800433        661459        537411        425529        329816        249317        182044        129418        89434         58709         37289         22519         13033         7244          3703          1814          782           331           137           37            14            2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            8          1               8.41355         797         22          40          94          4.4758e+09    4.47289e+09   194438        0             1.29982e+10   1.27634e+10   1.35436e+07   0             0             0             0             0             0             0             0             0             0             3992438240    412835059     53041966      8968425       1789809       402440        100000        27104         7574          2301          681           238           68            18            5             5             8             31            84            314           864           2167          4928          10928         22339         41799         73794         121828        188087        269948        364591        459663        542904        600749        620258        603863        551466        474738        382811        292095        209398        142172        89731         53725         29639         15287         7819          3657          1557          528           218           73            25            6             2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 0            16         0.999973        2209.52         54095       6522        8806        13750       2.43199e+09   2.40221e+09   1.08505e+06   0             8.75693e+10   7.74452e+10   3.16035e+08   0             0             0             0             0             0             0             0             0             0             2183797117    38639209      22118408      17008319      14281274      12348093      10855359      9668569       8696534       7897157       7225170       6648985       6158767       5737853       5365158       5033615       4742241       4479687       4241391       4028137       3826628       3641258       3469601       3307945       3155798       3007107       2869421       2738916       2602724       2468819       2335987       2208529       2071876       1933164       1796418       1650970       1510749       1366276       1227289       1082775       944001        812050        685459        567506        459447        363356        279928        208565        150052        104376        70036         44512         26748         15073         8075          4032          1777          714           243           76            16            3             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 1            16         0.999999        51.5273         22133       94          206         905         4.08007e+09   4.07455e+09   478562        0             2.61418e+10   2.53255e+10   6.41246e+07   0             0             0             0             0             0             0             0             0             0             3614525137    287942865     96765230      40087332      16553548      6494385       2608773       1122422       493893        221434        102351        46912         22630         12229         10147         14801         25195         36981         48176         54429         54362         51606         51137         58952         82463         132253        215142        339962        506049        704765        913198        1107001       1244903       1308879       1279585       1175095       1012260       817301        620561        447158        302301        194060        117103        67199         36996         19576         10051         4995          2390          1103          489           217           72            32            10            6             1             0             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 2            16         0.999989        867.091         45002       3146        5210        9726        2.98601e+09   2.96523e+09   1.01167e+06   0             5.37601e+10   4.99608e+10   1.64188e+08   0             0             0             0             0             0             0             0             0             0             2733070686    60182871      27644517      17055865      13369585      11252297      9918787       8908212       8099428       7416366       6834229       6331799       5888937       5501278       5153348       4837919       4549345       4285989       4038482       3813442       3598183       3392471       3199066       3005574       2815283       2627150       2443610       2258396       2073303       1890340       1706690       1525951       1345096       1174131       1005919       850509        703710        572500        454429        352696        266653        196324        140416        97042         65127         41478         25735         14902         8483          4472          2334          1011          489           207           59            37            9             2             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
0.600 3            16         1               15.993          1394        43          77          179         4.6004e+09    4.59813e+09   198758        0             2.20984e+10   2.17701e+10   2.56963e+07   0             0             0             0             0             0             0             0             0             0             4173685916    375856664     38639514      5948484       1116492       238300        56549         14249         4012          1189          359           96            41            11            3             1             6             27            71            258           611           1851          3975          8861          17947         34114         59252         97631         149449        214127        287589        359367        423574        467447        480619        468170        427134        369557        298725        230647        166097        112382        71953         42990         23952         12800         6134          2997          1317          472           178           45            23            6             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
