#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         
0.600 0            0.999997        24.6048         623         71          97          155         27892718      26618100      62910         0             140330964     122679223     585650        10126643      3616086       2516690       1901398       1520808       1266876       1087051       951226        845361        759315        690061        633972        584557        539169        485239        368266        
0.600 1            0.999999        4.79227         497         11          25          71          50567813      49517448      32714         0             105463841     94617776      195146        31548651      7126191       3340537       1830562       1132021       818717        701568        689261        717813        724950        669640        543676        380725        221230        97569         24702         
0.600 2            0.999999        11.2754         492         38          61          114         42350455      41233737      31141         0             116871963     104040087     226813        25697043      3663255       2451934       1877468       1517920       1264697       1086268       948909        836344        743944        656329        565191        460389        331438        187377        61949         
0.600 3            1               1.16302         87          3           6           13          74267477      73512462      9446          0             94558915      87453953      48197         54854837      11993603      3549856       1068908       335544        128300        105433        169233        285679        406825        467199        419286        287816        142433        45382         7143          
