#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CS-65         CS-66         CS-67         CS-68         CS-69         CS-70         CS-71         CS-72         CS-73         CS-74         CS-75         CS-76         CS-77         CS-78         CS-79         CS-80         CS-81         CS-82         CS-83         CS-84         CS-85         CS-86         CS-87         CS-88         CS-89         CS-90         CS-91         CS-92         CS-93         CS-94         CS-95         CS-96         CS-97         CS-98         CS-99         CS-100        CS-101        CS-102        CS-103        CS-104        CS-105        CS-106        CS-107        CS-108        CS-109        CS-110        CS-111        CS-112        CS-113        CS-114        CS-115        CS-116        CS-117        CS-118        CS-119        CS-120        CS-121        CS-122        CS-123        CS-124        CS-125        CS-126        CS-127        CS-128        
0.700 0            0.999992        4137.13         25519       8022        9086        11086       3034183777    2425787957    33114762      0             1030018465009 401052731020  36482817739   883724393     240133847     161742582     121585276     97326555      81101595      69520181      60825140      54070396      48662422      44233648      40545811      37429128      34755957      32442058      30411437      28627070      27038078      25616993      24331176      23172764      22118742      21157070      20270427      19463529      18712572      18024892      17369892      16783524      16222235      15701859      15203048      14747899      14305999      13901306      13512558      13158681      12797440      12474318      12168797      11872072      11587643      11312107      11067211      10815242      10581144      10357280      10139457      9923303       9730577       9543299       9357480       9179350       9011509       8850969       8688895       8536379       8392014       8244911       8114986       7979081       7850439       7721977       7600492       7489433       7370505       7267295       7157647       7052792       6950163       6849885       6757198       6662478       6576407       6488089       6402902       6323342       6240487       6161764       6083897       6006573       5932319       5860289       5792737       5725068       5657492       5590009       5528667       5464191       5403539       5347381       5288154       5235139       5177124       5120950       5067122       5015965       4962219       4913038       4862862       4818085       4773636       4723718       4677995       4634279       4590866       4546947       4507417       4468785       4422663       4381663       4346634       4306976       4271778       4232851       4194750       4158321       4122822       4090604       4051931       4021394       3987493       3949582       3902104       3809622       3598197       3069768       1888662       
0.700 1            1               10.9671         3348        12          25          130         22122934441   21870265696   31927778      0             82678713131   56922203815   2216011018    14520021279   3317726497    1608865062    898266694     535186262     330384586     209738239     135613735     88788946      58682268      39065115      26137411      17572955      11862667      8036759       5466531       3729441       2553132       1750837       1208207       832624        577489        401471        281944        201261        149759        118916        104185        102463        109393        120999        135604        150664        164988        184065        211835        258435        333422        451716        618012        843036        1115608       1434156       1775145       2114408       2418434       2659973       2810985       2863663       2816367       2663909       2436410       2158792       1860276       1569687       1312625       1110550       981614        936148        984794        1133422       1393087       1762815       2260963       2877838       3620462       4481950       5451075       6511361       7625458       8762314       9887612       10931836      11861993      12627499      13188969      13508451      13569018      13369568      12909641      12231862      11368039      10362015      9257426       8120049       6994336       5935615       4965016       4109262       3391036       2811961       2369000       2047721       1824363       1685355       1599354       1547069       1504599       1456746       1390116       1296787       1183139       1046623       895057        740886        590790        454411        335649        237821        161551        105347        65132         38716         21694         11651         5750          2761          1169          510           181           70            18            7             1             0             0             0             0             
0.700 2            0.999997        1289.9          15014       3986        4682        5962        10050408089   9483667229    39159432      0             577127529605  280363627785  23366797604   7912494496    283504317     166051894     121282178     97122769      81018063      69500055      60834923      54069111      48662541      44235749      40547325      37431625      34748587      32440891      30414164      28629143      27028114      25600645      24330242      23182735      22115948      21161399      20273918      19471609      18717028      18027814      17378997      16774544      16221560      15692006      15206314      14744467      14319194      13898307      13523446      13145053      12802924      12469743      12170240      11867960      11585094      11313789      11065700      10815456      10581731      10353779      10141061      9936567       9734458       9534567       9357673       9182999       9014642       8845667       8685376       8535904       8391428       8244652       8111803       7978169       7848336       7725820       7604464       7484283       7372666       7264968       7153755       7054610       6950371       6851700       6760937       6665559       6570777       6488571       6403157       6318750       6241262       6161031       6082290       6006000       5932811       5866077       5793394       5722107       5654731       5594957       5525967       5468579       5401574       5345703       5285877       5236395       5177183       5124903       5069993       5012127       4958808       4901079       4841276       4783532       4716774       4638240       4544682       4436616       4303746       4132705       3930306       3685395       3391926       3057154       2682793       2280546       1869983       1468901       1098110       776494        514539        316566        177675        90704         41391         16421         5485          1618          335           49            2             
0.700 3            1               1.90124         165         5           8           15          34275999895   34125567232   1139          0             69669255211   56684609249   63636         25050106949   5747441639    2045964176    760065425     292261302     116760847     48871025      21579384      10083403      4971319       2570548       1377463       759229        425151        241151        138043        79628         45940         26614         15310         8910          5143          3091          1723          1018          571           346           216           113           62            36            15            15            7             4             1             2             1             1             1             0             0             0             2             3             8             21            58            114           250           491           999           1941          3485          6459          11803         20476         35084         58985         95247         151822        236119        358542        532342        770056        1089703       1509526       2034036       2684020       3452022       4332290       5316847       6353263       7418207       8446281       9383618       10162099      10731913      11052677      11088614      10839797      10315255      9555528       8620899       7564266       6457317       5360401       4320754       3382636       2574167       1899588       1359429       939944        632564        412340        259803        157913        92342         52247         28255         14969         7736          3528          1663          762           331           143           54            11            5             2             1             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             
