#Load Traffic-Mode Throughput  Mean-Delay      Max-Delay   Mean-Delay-HDR  Max-Delay-HDR Delay-STD-HDR  P90-Delay   P95-Delay   P99-Delay   
0.70  0            1.0000      722.3448        5805        722.3581        5806          608.8545       1569        1832        2342        
0.70  1            1.0000      9.3169          1955        9.3169          1955          46.2844        12          27          158         
0.70  2            1.0000      237.7434        3801        237.7435        3802          348.5289       783         975         1339        
0.70  3            1.0000      1.8058          125         1.8058          125           3.4328         5           7           15          
