#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CS-65         CS-66         CS-67         CS-68         CS-69         CS-70         CS-71         CS-72         CS-73         CS-74         CS-75         CS-76         CS-77         CS-78         CS-79         CS-80         CS-81         CS-82         CS-83         CS-84         CS-85         CS-86         CS-87         CS-88         CS-89         CS-90         CS-91         CS-92         CS-93         CS-94         CS-95         CS-96         CS-97         CS-98         CS-99         CS-100        CS-101        CS-102        CS-103        CS-104        CS-105        CS-106        CS-107        CS-108        CS-109        CS-110        CS-111        CS-112        CS-113        CS-114        CS-115        CS-116        CS-117        CS-118        CS-119        CS-120        CS-121        CS-122        CS-123        CS-124        CS-125        CS-126        CS-127        CS-128        
0.950 0            0.999973        13087.4         62512       22526       25470       31022       2682288851    2073821924    60597078      0             5806377104135 2251376445853 239367643107  526170532     242554251     162199696     121661391     97314813      81094325      69512957      60822473      54072134      48659131      44238057      40552449      37438017      34757112      32444077      30407559      28620777      27028220      25610946      24329652      23175542      22119445      21154866      20271795      19459773      18720736      18011947      17372070      16778316      16217616      15698426      15202702      14747578      14313233      13899880      13512536      13147159      12807836      12481210      12167360      11874380      11587181      11323022      11065010      10811008      10573404      10352764      10136287      9926861       9728992       9535708       9360711       9183381       9009082       8851394       8690425       8538061       8387286       8248818       8109341       7975694       7846284       7722649       7606454       7487624       7366874       7257987       7154300       7052782       6950469       6857476       6760706       6664482       6577486       6487612       6398707       6319875       6238589       6156864       6081317       6007002       5935172       5859335       5792324       5727333       5652671       5597087       5527178       5467691       5405069       5348725       5292822       5230739       5176587       5119121       5069660       5015005       4964157       4914268       4868305       4818551       4770021       4723746       4679543       4639720       4586805       4548168       4508737       4466031       4422995       4384235       4344867       4306266       4264833       4232789       4196555       4157577       4124555       4087028       4055144       4023818       3992464       3958714       3925707       3892611       3861039       3806777       3533362       
0.950 1            1               53.3688         1873        116         205         436         24563636430   24371525927   70019791      0             588626358462  479585331743  34756820271   17221016210   2973578955    1541976737    911525042     565477880     359853085     234724390     155228471     103644093     69701096      47103309      31968609      21766830      14863837      10178025      6983782       4808962       3322931       2298131       1598663       1112935       781252        552413        394000        284040        210100        160541        127846        109034        102555        106176        122816        153349        197904        260817        340902        435233        540392        652931        765693        870709        959734        1029478       1073725       1095127       1095160       1078095       1055470       1038456       1038954       1076355       1160419       1309348       1536866       1854146       2276744       2813481       3459663       4228273       5086774       6050653       7084947       8150655       9224594       10257368      11214247      12050303      12722698      13197500      13457524      13477598      13268523      12833142      12202358      11406352      10484614      9469445       8414498       7357231       6331164       5371188       4498083       3717387       3043610       2474036       2005664       1627433       1326753       1088389       907485        764053        652078        560203        486719        421816        364963        311201        262483        219657        178636        142648        111563        84758         62505         44923         31151         21017         13680         8563          5187          2942          1709          835           413           204           84            35            11            4             2             1             0             0             0             0             0             0             0             
0.950 2            0.999981        9184.25         57485       23822       26366       30862       13851297500   13317930378   23342298      0             7815239043129 4135258752185 91412410700   11717266605   293302250     177745366     127757215     99698369      82055027      69908100      60985667      54128439      48685344      44256992      40549444      37432723      34758332      32437530      30418674      28628984      27025463      25608193      24333625      23173891      22120887      21153965      20265321      19456809      18709413      18022860      17381572      16774545      16216364      15702271      15213367      14747600      14302848      13905224      13518089      13148385      12800486      12477630      12168643      11872392      11582769      11317040      11054682      10819412      10576122      10350100      10139773      9932282       9730385       9537577       9353167       9186038       9010684       8839596       8694082       8533693       8390995       8249375       8108570       7978331       7851285       7722693       7603887       7484258       7370829       7263745       7157828       7052887       6950536       6850960       6760113       6659002       6578518       6485848       6401423       6322960       6242343       6157343       6082465       6007518       5934260       5861146       5792226       5720039       5648915       5586919       5524177       5452598       5388102       5310938       5234597       5154969       5059802       4950772       4825545       4677366       4504360       4301501       4062467       3787191       3477914       3141659       2784114       2404036       2030795       1662166       1322777       1013784       749205        531019        359538        230934        140820        81305         44161         22060         10375         4351          1727          602           190           44            14            2             0             0             0             
0.950 3            1               144.756         657         261         291         340         34648182105   34498802396   37560988      0             4050784391183 3327411763333 177411261919  27668425169   3828469208    1477055875    708493082     363678552     186767976     96762018      51642052      28712693      16598886      9937701       6123297       3856571       2482289       1619838       1070624       712913        479058        324284        219663        148538        101943        69523         47315         32606         22583         15467         11045         7653          5465          4227          3691          3895          4736          6607          9817          14432         21339         31443         45491         64473         89172         122750        166348        221586        290693        375392        477451        599320        741685        904113        1091296       1300716       1531123       1784026       2056658       2344216       2648491       2962748       3278397       3589266       3892086       4176134       4440874       4662850       4850794       5002406       5104409       5167609       5180968       5161602       5109674       5038825       4955251       4861116       4769630       4684573       4614322       4557984       4515673       4480814       4462055       4443049       4423265       4390542       4347046       4278665       4185051       4068471       3920186       3745485       3539013       3312299       3068697       2811588       2550805       2289237       2032532       1785671       1554577       1337199       1139435       958409        797774        655221        530490        424861        333660        256504        193886        142715        102050        71689         47879         30966         19273         11715         6493          3504          1693          817           336           163           46            12            2             0             0             
