#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         
0.950 0            0.999989        85.4962         637         168         201         266         25723331      24446598      912922        0             702168053     628254736     49985120      7647321       3775200       2535752       1900699       1519558       1266761       1087218       949364        845409        759649        691134        634361        585599        543162        505783        476361        
0.950 1            0.999995        41.2008         662         100         149         245         52282229      51429521      404338        0             1023349357    950721471     32219344      33924000      6171674       3185302       1917619       1298679       1023256       906590        853868        802909        715680        584111        425453        268597        139838        53570         11083         
0.950 2            0.999989        86.5992         746         218         258         336         45536511      44525607      520859        0             1149635843    1049612291    48621215      28354655      4257514       2655040       1956681       1540990       1273104       1084989       940352        822036        721079        622198        513704        388706        250760        122014        32689         
0.950 3            0.999985        101.055         440         208         237         280         71315516      70586695      133321        0             5489401347    5112109868    63627597      54674740      8441253       2958579       1316475       659582        390015        313736        331536        378375        416204        422938        384644        305883        199150        96531         25875         
