#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         CS-65         CS-66         CS-67         CS-68         CS-69         CS-70         CS-71         CS-72         CS-73         CS-74         CS-75         CS-76         CS-77         CS-78         CS-79         CS-80         CS-81         CS-82         CS-83         CS-84         CS-85         CS-86         CS-87         CS-88         CS-89         CS-90         CS-91         CS-92         CS-93         CS-94         CS-95         CS-96         CS-97         CS-98         CS-99         CS-100        CS-101        CS-102        CS-103        CS-104        CS-105        CS-106        CS-107        CS-108        CS-109        CS-110        CS-111        CS-112        CS-113        CS-114        CS-115        CS-116        CS-117        CS-118        CS-119        CS-120        CS-121        CS-122        CS-123        CS-124        CS-125        CS-126        CS-127        CS-128        
0.950 0            0.999975        12079.3         56470       21438       24798       30734       2681167810    2072710726    10473436      0             5363768288565 2072678458286 49596771690   525536255     242115425     162174249     121646004     97301940      81096652      69500414      60837185      54067840      48669458      44237436      40546600      37420126      34757572      32443730      30417251      28620723      27028250      25610994      24328951      23168838      22114206      21162271      20278798      19458122      18715335      18019142      17377208      16773828      16219312      15695325      15209610      14748667      14319432      13900096      13515925      13148336      12802453      12478493      12165953      11867249      11582567      11313033      11059297      10812116      10575371      10348005      10138017      9925139       9731160       9538598       9358668       9179357       9006143       8846210       8689713       8534881       8391284       8251334       8112622       7975549       7846929       7720795       7605392       7484204       7371102       7260662       7154310       7055249       6952256       6856924       6759716       6664586       6577218       6488907       6404660       6320583       6237826       6159775       6079187       6008502       5934239       5863850       5793086       5725571       5658650       5591152       5532130       5472021       5407122       5348948       5290517       5231307       5177563       5121769       5070442       5013421       4968574       4915368       4865420       4821869       4766204       4723830       4677910       4632622       4589791       4546607       4506623       4464607       4423181       4385941       4344117       4307557       4265410       4232576       4201875       4157830       4121072       4089120       4052829       4021407       3991270       3957534       3929010       3891928       3860104       3799148       3551187       
0.950 1            1               50.2369         1736        109         192         408         24560134365   24366457456   6065541       0             562116482481  452239921362  3265718402    17241518098   2972481822    1535394745    906300601     561718052     357223121     232910135     153942097     102753174     69054370      46634518      31631815      21521071      14685361      10035572      6888002       4730213       3261409       2254946       1564316       1091619       763018        538784        384485        277474        204668        156452        125161        107497        103242        112311        133011        171532        226152        300419        391751        499074        618063        739876        856485        961308        1045431       1102220       1129675       1130013       1108787       1068897       1025359       991565        974192        997033        1071476       1215438       1438514       1752397       2170037       2702657       3343335       4107212       4976622       5942500       6972670       8054454       9148096       10212613      11199403      12064383      12770009      13287235      13588345      13637852      13467034      13046782      12426809      11641742      10713304      9679858       8616401       7532535       6492400       5513837       4619404       3825225       3138806       2557575       2078773       1687620       1377711       1131136       936403        777815        653263        549002        459856        381798        315724        257272        203701        159002        120781        89444         64262         45192         30475         19886         12343         7564          4407          2449          1305          630           344           137           70            30            9             3             2             3             1             0             0             0             0             0             0             0             0             
0.950 2            0.999981        9293.16         56737       23838       26222       30446       13809296006   13275444002   4201297       0             7927823711684 4184167172222 22261111261   11679382397   289296643     177257646     127700508     99685152      82044713      69882909      60977359      54138689      48680991      44252561      40554031      37436587      34757441      32433084      30414327      28623998      27033464      25620352      24326878      23183593      22119247      21159601      20267934      19468216      18711844      18030810      17378807      16776993      16219408      15697844      15209989      14740845      14318970      13900509      13515121      13147277      12802055      12475778      12166689      11863623      11581103      11313706      11059719      10817850      10574696      10355539      10139852      9938213       9731752       9542310       9350833       9185618       9011162       8848526       8683033       8536296       8392308       8247227       8106072       7974631       7848461       7722664       7603517       7487228       7374539       7261286       7155746       7055733       6953836       6853689       6759215       6662336       6576063       6487294       6403076       6317763       6239627       6164476       6079751       6005609       5930483       5863016       5794784       5727845       5653679       5582958       5522525       5455041       5387437       5310237       5236211       5155218       5064881       4955744       4828925       4687717       4513305       4317114       4080329       3812052       3507990       3171743       2813995       2442541       2063432       1697622       1353853       1044670       773213        550819        374179        242799        148385        85804         46304         23665         10956         4576          1885          596           170           63            7             0             0             0             0             
0.950 3            1               167.735         736         307         340         396         34608011636   34462293975   3077620       0             4658551970806 3813335345302 17911968015   27193495268   4178707173    1551565927    727260250     372793401     190249668     96422518      49629207      26433144      14652762      8424241       5002975       3054852       1912058       1218081       790397        516651        340550        227637        152527        101566        68644         46402         31289         20962         14272         9562          6548          4496          3072          2085          1433          1037          897           947           1234          1814          2934          4973          7969          12756         19729         30062         45326         66138         95054         134124        184713        251205        333911        437309        563410        712853        888096        1089803       1315260       1563618       1835935       2126615       2428683       2738250       3047093       3348779       3642990       3919076       4167591       4394004       4583565       4744239       4877954       4978841       5056161       5114513       5151800       5182484       5193514       5202780       5204387       5204175       5199068       5184507       5152823       5117615       5055388       4977270       4875139       4744315       4586785       4396301       4180076       3941183       3678769       3394773       3100427       2802631       2500151       2196780       1908304       1634117       1378007       1141763       929088        743943        583266        446998        336288        246635        176169        121757        82127         53188         33552         20036         11493         6394          3406          1636          733           323           139           40            10            3             1             0             0             0             0             
