#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.950 0            0.99998         2384.8          11950       4346        4970        6138        582417875     480427906     26612427      0             269194540541  146061278908  27432973668   127407960     60457964      40540036      30417743      24331218      20282256      17381142      15203528      13517150      12169776      11056986      10138562      9355862       8695872       8106740       7605794       7158167       6759228       6400699       6079846       5792941       5530249       5294732       5070418       4866356       4678915       4504173       4345403       4191685       4052625       3924818       3799567       3685017       3577191       3476272       3379908       3291194       3197944       3121049       3041798       2967548       2897247       2826695       2764445       2703363       2644279       2587953       2532095       2481014       2434287       2388577       2337886       2294953       2250798       2213853       2172245       2134596       2097392       2062454       2026631       1993499       1960769       1922948       1833564       
0.950 1            1               51.9438         1786        114         201         427         3110084741    3069638037    16692047      0             71338018383   60230177449   4042855100    2153606882    374544032     193856136     114511876     70934502      45067828      29325962      19339003      12877006      8629536       5818138       3939669       2691225       1859464       1312957       968856        763682        659802        623255        630008        662421        713697        787887        895896        1051245       1271778       1567370       1933964       2379936       2870858       3377510       3858309       4269765       4571312       4729870       4731366       4568662       4268272       3857532       3376128       2854090       2341713       1869759       1452854       1101225       819938        602537        434135        308802        214709        146256        96713         61551         36817         20837         10773         5105          2162          839           249           68            11            0             1             
0.950 2            0.999984        1923.87         13064       4942        5538        6598        1981785837    1895161091    11680458      0             409148137402  266894301956  14973638659   1536698320    70217851      43908957      31747654      24825357      20466879      17456590      15228655      13527930      12165694      11059118      10136003      9358061       8688110       8108904       7601297       7159342       6759672       6403914       6079869       5794707       5526856       5287115       5067601       4865924       4677816       4508697       4346262       4194808       4055517       3923689       3801696       3686744       3575364       3474713       3381330       3287727       3198308       3116095       3035405       2955420       2875890       2800828       2714284       2620350       2515695       2390692       2242748       2066596       1858423       1621586       1362966       1094530       832225        590758        388463        233493        124672        58816         23258         7488          1792          289           24            
0.950 3            0.999999        138.524         587         255         285         335         4365438183    4333621024    7422681       0             484152645371  407231520767  17857742983   3455046786    495645684     187636331     88169260      44417407      22344599      11303042      5863714       3164419       1775565       1035346       621185        381258        240841        155470        103766        73171         59821         59952         72250         100036        146550        212948        302434        417133        558748        720087        905919        1107997       1310305       1514425       1709061       1880600       2025216       2139278       2221232       2276814       2298949       2300691       2288419       2250393       2201163       2126193       2037835       1918117       1780174       1620719       1443451       1252802       1060721       870152        691933        527840        386119        268031        175216        107782        60495         31001         13982         5284          1635          387           49            
