#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         
0.950 0            0.999988        347.827         2340        687         806         1033        124013522     108592351     1425900       0             10471406746   7267378809    295399606     31153489      15065717      10137597      7600370       6086225       5066345       4347920       3801464       3378503       3040309       2766733       2531932       2340470       2171524       2025460       1899604       1789224       1690010       1601797       1518283       1447046       1380107       1323677       1268089       1216879       1168568       1127285       1086701       1048609       1013749       977534        942302        
0.950 1            0.999998        46.6077         1607        103         181         385         397547387     389805010     491132        0             8079041140    6982653651    67451225      269479187     47351647      24227567      14190856      8742565       5537241       3630766       2472322       1777697       1383378       1185119       1127288       1171250       1292287       1450044       1604032       1711755       1735737       1664319       1500062       1272669       1013269       753736        528147        343554        205196        111616        53777         21649         6921          1539          195           
0.950 2            0.999987        383.785         2722        963         1098        1346        294634753     281740914     1027443       0             20423237957   15643848628   393037210     204992766     17108937      10801357      7873140       6178858       5102070       4358695       3805362       3382080       3044100       2764673       2534989       2339386       2172804       2031198       1898131       1781632       1681269       1585688       1495963       1402745       1299048       1188438       1054639       895736        714152        521175        336716        182798        78941         23431         3836          
0.950 3            0.999994        154.35          666         309         343         397         560529188     554907405     258073        0             66649949187   58542746644   358792324     434321451     69302165      24325284      10991810      5431363       2647488       1273584       629852        343909        226112        199673        228286        299520        400757        521881        653063        776058        884486        959691        996692        985667        934980        841653        718361        577650        432877        295897        181297        94175         39650         11848         2008          
