#Load Traffic-Mode Throughput  Mean-Delay      Max-Delay   Mean-Delay-HDR  Max-Delay-HDR Delay-STD-HDR  P90-Delay   P95-Delay   P99-Delay   
0.95  0            1.0000      75.6272         608         75.6272         608           56.0554        153         183         246         
0.95  1            1.0000      41.4391         685         41.4391         685           48.8512        100         149         243         
0.95  2            1.0000      86.7402         761         86.7402         761           87.1589        217         256         331         
0.95  3            1.0000      98.1444         420         98.1444         420           61.9547        202         229         271         
