#Load Traffic-Mode Throughput      Mean-Delay      Max-Delay   P90-Delay   P95-Delay   P99-Delay   cycles        cycles-ourob  cycles-wrong  cycles-bc     cyc-weights   ocyc-weights  wcyc-weights  CS-1          CS-2          CS-3          CS-4          CS-5          CS-6          CS-7          CS-8          CS-9          CS-10         CS-11         CS-12         CS-13         CS-14         CS-15         CS-16         CS-17         CS-18         CS-19         CS-20         CS-21         CS-22         CS-23         CS-24         CS-25         CS-26         CS-27         CS-28         CS-29         CS-30         CS-31         CS-32         CS-33         CS-34         CS-35         CS-36         CS-37         CS-38         CS-39         CS-40         CS-41         CS-42         CS-43         CS-44         CS-45         CS-46         CS-47         CS-48         CS-49         CS-50         CS-51         CS-52         CS-53         CS-54         CS-55         CS-56         CS-57         CS-58         CS-59         CS-60         CS-61         CS-62         CS-63         CS-64         
0.900 2            0.999992        1015.23         8984        2888        3348        4170        1877889641    1789269822    25134133      0             195083362917  126508379633  16856941583   1439000208    64949384      41932080      30994516      24531411      20336518      17408900      15209995      13520696      12165735      11059439      10137779      9356075       8688827       8109276       7601507       7155322       6760940       6399403       6080020       5790892       5529892       5288600       5067051       4868038       4674607       4507516       4343414       4191738       4054517       3921151       3800664       3686100       3582054       3476601       3379055       3289050       3200244       3115964       3040199       2961944       2889956       2817735       2743089       2663657       2577692       2478079       2364957       2224277       2052126       1844825       1606054       1342008       1066636       795694        551085        348491        197128        98246         41504         14454         3828          720           78            
0.900 3            1               33.6056         252         67          80          102         4268291232    4238218375    17057676      0             109576689309  95393300711   7745386179    3275919978    529718759     221627191     100804581     46617427      21996464      10776034      5510214       2954146       1651415       957792        575397        354143        221944        141647        92679         61924         45238         39418         44178         60888         92495         145089        224585        335409        485046        676726        913469        1188905       1497123       1823624       2146999       2448415       2705891       2904208       3024153       3062083       3027218       2922768       2758963       2548347       2312853       2057916       1798572       1540977       1293216       1061967       849453        663873        503760        371683        264764        181227        119553        75652         45102         25211         12859         6037          2388          882           253           53            8             
0.800 0            0.99999         1276.97         9141        2628        3032        3808        608194089     506203235     43796245      0             105619325149  58604854638   18123653892   154190130     59935348      40494893      30403594      24325259      20269284      17379414      15209391      13521099      12167998      11057780      10133267      9356405       8687018       8114656       7601805       7155026       6757232       6405765       6083541       5790094       5528850       5288150       5068659       4867058       4676545       4504484       4340340       4195301       4055078       3921512       3804357       3684624       3575055       3477614       3378993       3286612       3199977       3118792       3041269       2967546       2896951       2830951       2767140       2702173       2645318       2591013       2538334       2480227       2431793       2386314       2342319       2295016       2253123       2211104       2171974       2130338       2097758       2061868       2028397       1994349       1950550       1859395       1507869       
0.800 1            1               17.9887         1612        38          73          204         2894234569    2846349843    40120629      0             20305079932   17235717479   2410661074    1914300812    399989455     198788146     113611602     68900815      43117748      27702215      18084103      11938862      7948459       5325159       3591511       2440730       1676741       1180712       871033        697716        629477        642138        708809        802138        897839        975407        1034189       1076312       1126492       1213844       1365031       1605170       1933561       2350847       2831634       3336023       3822102       4237099       4548624       4713987       4719050       4556056       4252991       3840064       3353066       2847577       2358391       1909106       1521072       1203992       946039        741041        577537        442171        330363        236743        161552        102317        60742         32633         15645         6586          2354          746           172           20            1             
0.800 2            0.999996        540.768         7229        1694        2056        2718        1709496258    1618024797    46421456      0             81986081148   52893285910   13643779227   1271899410    62568532      40476608      30428050      24353418      20278333      17373834      15213328      13516126      12160184      11062006      10144788      9353770       8692365       8114351       7603749       7155514       6758671       6400687       6082535       5792289       5531117       5292806       5064793       4867372       4680432       4505914       4347371       4193073       4054702       3924826       3804285       3683884       3579420       3478547       3381692       3287632       3200720       3116730       3038145       2970220       2892250       2828092       2757269       2693777       2621456       2549884       2465758       2370055       2253776       2107034       1922938       1707720       1451560       1172405       887023        616303        390242        216881        103660        40799         12346         2541          260           
0.800 3            1               8.13669         242         19          25          38          4211032829    4180245570    27623363      0             25449017984   22919059264   2152111508    3113321835    626247104     245517216     100141753     42329434      18645306      8605845       4183706       2137009       1147569       639760        370734        218962        132757        80568         49748         30799         19914         13877         11811         13703         21614         37318         66602         115371        191347        305259        468590        685639        966825        1313002       1706238       2131666       2560852       2954454       3282097       3506421       3607224       3574168       3413693       3146372       2801015       2414891       2007474       1619691       1262600       955399        696079        490730        333940        219129        137702        83148         47629         25865         12985         6247          2656          1032          342           85            25            3             0             
0.700 0            0.999992        1008.82         8318        2182        2552        3270        636976962     535014673     52726245      0             65553765433   36971374856   13465572514   183804732     59629241      40425582      30392080      24323785      20274577      17375847      15211753      13520858      12166355      11056382      10139771      9346046       8692374       8107171       7604459       7160923       6759521       6401055       6090208       5795204       5532481       5289022       5067269       4862879       4679913       4503121       4346343       4196187       4052314       3922353       3800042       3684859       3579621       3477064       3379280       3287318       3202175       3117214       3040923       2966983       2896395       2830029       2762531       2702296       2643081       2587052       2535128       2485971       2434955       2386618       2339413       2295842       2252123       2211844       2173594       2134236       2093475       2062103       2026952       1982867       1915342       1738199       1221631       
0.700 1            1               15.2894         2165        31          66          206         2865993940    2815651905    44890964      0             13550969228   11549123736   1678875804    1872084689    417287241     203344295     114031297     68080700      42004627      26603430      17116266      11130813      7293302       4810537       3184495       2123588       1426188       976061        689270        523584        450202        449673        511413        610191        723693        828060        902305        943607        960602        986803        1049627       1184706       1413469       1749827       2184821       2692206       3241964       3783480       4256899       4622062       4833504       4868150       4725081       4417052       3978349       3461046       2912239       2377265       1902200       1496174       1167991       916258        720516        567061        441143        333427        241745        164422        103343        59415         30231         13872         5269          1692          425           68            9             
0.700 2            0.999997        390.182         6656        1289        1628        2262        1593772087    1500573022    59727689      0             44935970913   29081389869   9537747731    1152103903    64882129      40420286      30234743      24283584      20256842      17372619      15209476      13511321      12161748      11059553      10143862      9352915       8686298       8109792       7603191       7154005       6760715       6404520       6082150       5793451       5527905       5290316       5069062       4866878       4678437       4507833       4343113       4193160       4054789       3924584       3799984       3687068       3576152       3476553       3377358       3288100       3200039       3125144       3041736       2963838       2897937       2830707       2758845       2699735       2634998       2566937       2494491       2421741       2326310       2213906       2072913       1896022       1682609       1428440       1149034       860301        589912        358957        190541        83157         28134         6500          808           
0.700 3            1               4.7701          404         12          17          29          4278844778    4246414625    30294236      0             13868467580   12599847261   1101059575    3131009907    695270248     251458916     94202956      36520180      14747471      6228840       2777307       1301120       646577        333822        179919        99476         55840         31591         18021         10492         6057          3536          2342          2007          2586          4785          9427          19418         37411         69060         123766        209929        339735        530254        788046        1121698       1524391       1986395       2467504       2934330       3326871       3611783       3741639       3704856       3502705       3165948       2732262       2255421       1771168       1331724       953676        651658        425288        263376        155923        87649         46278         23291         10681         4568          1771          634           184           53            10            1             0             
0.600 0            0.999993        859.607         8162        1947        2316        3042        679472035     577530123     59616067      0             42288691611   24270921119   9647057586    227075740     59626165      40336198      30379782      24330606      20270987      17376021      15203496      13517990      12167178      11059697      10134605      9363895       8688403       8112191       7609457       7156035       6759324       6402832       6081422       5795090       5528574       5291064       5071136       4866248       4680555       4499181       4347760       4195023       4059481       3921333       3800161       3687151       3575753       3477937       3378504       3286190       3202382       3118418       3041383       2966698       2895867       2829503       2767879       2706319       2642821       2587686       2535987       2483743       2432280       2385549       2338588       2297441       2251262       2210529       2173285       2134368       2096736       2056058       2013329       1946286       1816077       1516680       911716        
0.600 1            1               14.9492         2476        29          66          230         2905629065    2854024147    47092965      0             9754781487    8349722289    1199519887    1901477917    433365349     207504417     114403492     67332344      40934036      25424656      16049452      10228303      6554495       4222506       2732706       1774324       1160424       767262        520124        370061        294831        280476        318073        402734        515276        631280        727157        785918        805260        799761        801699        848824        972142        1194584       1533096       1977748       2511736       3095484       3684297       4216859       4638798       4902807       4978918       4849723       4537473       4078660       3525423       2931623       2360077       1845771       1419396       1085688       835770        650525        512965        400877        304560        221267        149055        91589         50301         24151         10064         3408          908           153           12            
